id,highway,name,oneway,lit,lanes,maxspeed,railway,boundary,access,natural,barrier,tunnel,bridge,incline,waterway,busway,toll
483494483,,,,,,,,,,,,,,,,,
483494484,,,,,,,,,,,,,,,,,
483494485,,,,,,,,,,,,,,,,,
483494486,,,,,,,,,,,,,,,,,
483494487,,,,,,,,,,,,,,,,,
483494489,,,,,,,,,,,,,,,,,
483494491,,,,,,,,,,,,,,,,,
483494492,,,,,,,,,,,,,,,,,
483494493,,,,,,,,,,,,,,,,,
483494494,,,,,,,,,,,,,,,,,
483494495,,,,,,,,,,,,,,,,,
483494496,,,,,,,,,,,,,,,,,
483494497,,,,,,,,,,,,,,,,,
483494498,,,,,,,,,,,,,,,,,
483494500,,,,,,,,,,,,,,,,,
483494501,,,,,,,,,,,,,,,,,
483495098,,,,,,,,,,,,,,,,,
483495100,,,,,,,,,,,,,,,,,
483495105,,,,,,,,,,,,,,,,,
483495107,,,,,,,,,,,,,,,,,
483495109,,,,,,,,,,,,,,,,,
483495112,,,,,,,,,,,,,,,,,
483495113,,,,,,,,,,,,,,,,,
483495115,,,,,,,,,,,,,,,,,
483495117,,,,,,,,,,,,,,,,,
483496149,,,,,,,,,,,,,,,,,
483496150,,,,,,,,,,,,,,,,,
483496152,,,,,,,,,,,,,,,,,
483496153,,,,,,,,,,,,,,,,,
483496154,,,,,,,,,,,,,,,,,
483496158,,,,,,,,,,,,,,,,,
483496159,,,,,,,,,,,,,,,,,
483496160,,,,,,,,,,,,,,,,,
483496161,,,,,,,,,,,,,,,,,
483496162,,,,,,,,,,,,,,,,,
483496163,,,,,,,,,,,,,,,,,
483496164,,,,,,,,,,,,,,,,,
483496165,,,,,,,,,,,,,,,,,
483496166,,,,,,,,,,,,,,,,,
483496167,,,,,,,,,,,,,,,,,
483925221,,,,,,,,,,,,,,,,,
483925222,,,,,,,,,,,,,,,,,
483925223,,,,,,,,,,,,,,,,,
483925228,,,,,,,,,,,,,,,,,
483925229,,,,,,,,,,,,,,,,,
483925230,,,,,,,,,,,,,,,,,
483925231,,,,,,,,,,,,,,,,,
483925232,,,,,,,,,,,,,,,,,
483925240,,,,,,,,,,,,,,,,,
483926240,,,,,,,,,,,,,,,,,
483926242,,,,,,,,,,,,,,,,,
483926243,,,,,,,,,,,,,,,,,
483926244,,,,,,,,,,,,,,,,,
483926246,,,,,,,,,,,,,,,,,
483926248,,,,,,,,,,,,,,,,,
483926249,,,,,,,,,,,,,,,,,
483927816,,,,,,,,,,,,,,,,,
483927820,,,,,,,,,,,,,,,,,
483927826,,,,,,,,,,,,,,,,,
483927828,,,,,,,,,,,,,,,,,
483927830,,,,,,,,,,,,,,,,,
483927832,,,,,,,,,,,,,,,,,
483927834,,,,,,,,,,,,,,,,,
483927836,,,,,,,,,,,,,,,,,
483927838,,,,,,,,,,,,,,,,,
483927840,,,,,,,,,,,,,,,,,
483927842,,,,,,,,,,,,,,,,,
483927844,,,,,,,,,,,,,,,,,
483927846,,,,,,,,,,,,,,,,,
483927848,,,,,,,,,,,,,,,,,
483927850,,,,,,,,,,,,,,,,,
483927852,,,,,,,,,,,,,,,,,
483927867,,,,,,,,,,,,,,,,,
483927869,,,,,,,,,,,,,,,,,
483927870,,,,,,,,,,,,,,,,,
483927872,,,,,,,,,,,,,,,,,
483932114,,Εκπαιδευτήρ�,,,,,,,,,,,,,,,
483932115,,,,,,,,,,,,,,,,,
483932116,,,,,,,,,,,,,,,,,
483932117,,,,,,,,,,,,,,,,,
483932118,,,,,,,,,,,,,,,,,
484012821,,,,,,,,,,,,,,,,,
484044091,,,,,,,,,,,,,,,,,
484044092,,,,,,,,,,,,,,,,,
484044095,,,,,,,,,,,,,,,,,
484044097,,,,,,,,,,,,,,,,,
484044098,,,,,,,,,,,,,,,,,
484044100,,,,,,,,,,,,,,,,,
484044101,,,,,,,,,,,,,,,,,
484044102,,,,,,,,,,,,,,,,,
484044104,,,,,,,,,,,,,,,,,
484044105,,,,,,,,,,,,,,,,,
484047152,,,,,,,,,,,,,,,,,
484047154,,,,,,,,,,,,,,,,,
484048714,,,,,,,,,,,,,,,,,
484048715,,,,,,,,,,,,,,,,,
484048716,,,,,,,,,,,,,,,,,
484048717,,,,,,,,,,,,,,,,,
484048718,,,,,,,,,,,,,,,,,
484048722,,,,,,,,,,,,,,,,,
484048723,,,,,,,,,,,,,,,,,
484049159,,,,,,,,,,,,,,,,,
484049160,,,,,,,,,,,,,,,,,
484049161,,,,,,,,,,,,,,,,,
484049162,,,,,,,,,,,,,,,,,
484049163,,,,,,,,,,,,,,,,,
484049164,,,,,,,,,,,,,,,,,
484049165,,,,,,,,,,,,,,,,,
484212233,,,,,,,,,,,,,,,,,
484212234,,,,,,,,,,,,,,,,,
484223226,,,,,,,,,,,,,,,,,
484223227,,,,,,,,,,,,,,,,,
484223229,,,,,,,,,,,,,,,,,
484223231,,,,,,,,,,,,,,,,,
484223232,,,,,,,,,,,,,,,,,
484223236,,,,,,,,,,,,,,,,,
484223240,,,,,,,,,,,,,,,,,
484223243,,,,,,,,,,,,,,,,,
484223246,,,,,,,,,,,,,,,,,
484223250,,,,,,,,,,,,,,,,,
484223254,,,,,,,,,,,,,,,,,
484223258,,,,,,,,,,,,,,,,,
484223262,,,,,,,,,,,,,,,,,
484223264,,,,,,,,,,,,,,,,,
484223268,,,,,,,,,,,,,,,,,
484223272,,,,,,,,,,,,,,,,,
484223274,,,,,,,,,,,,,,,,,
484223277,,,,,,,,,,,,,,,,,
484223279,,,,,,,,,,,,,,,,,
484223282,,,,,,,,,,,,,,,,,
484223286,,,,,,,,,,,,,,,,,
484223289,,,,,,,,,,,,,,,,,
484223291,,,,,,,,,,,,,,,,,
484223295,,,,,,,,,,,,,,,,,
484223298,,,,,,,,,,,,,,,,,
484223301,,,,,,,,,,,,,,,,,
484223305,,,,,,,,,,,,,,,,,
484226289,,,,,,,,,,,,,,,,,
484226290,,,,,,,,,,,,,,,,,
484226291,,,,,,,,,,,,,,,,,
484226292,,,,,,,,,,,,,,,,,
484226293,,,,,,,,,,,,,,,,,
484226294,,,,,,,,,,,,,,,,,
484226295,,,,,,,,,,,,,,,,,
484226296,,,,,,,,,,,,,,,,,
484226297,,,,,,,,,,,,,,,,,
484226298,,,,,,,,,,,,,,,,,
484226299,,,,,,,,,,,,,,,,,
484226300,,,,,,,,,,,,,,,,,
484226301,,,,,,,,,,,,,,,,,
484226302,,,,,,,,,,,,,,,,,
484226303,,,,,,,,,,,,,,,,,
484226304,,,,,,,,,,,,,,,,,
484226305,,,,,,,,,,,,,,,,,
484226306,,,,,,,,,,,,,,,,,
484226307,,,,,,,,,,,,,,,,,
484226308,,,,,,,,,,,,,,,,,
484226309,,,,,,,,,,,,,,,,,
484226310,,,,,,,,,,,,,,,,,
484226311,,,,,,,,,,,,,,,,,
484226312,,,,,,,,,,,,,,,,,
484226313,,,,,,,,,,,,,,,,,
484227099,,,,,,,,,,,,,,,,,
484227100,,,,,,,,,,,,,,,,,
484227101,,,,,,,,,,,,,,,,,
484227102,,,,,,,,,,,,,,,,,
484227103,,,,,,,,,,,,,,,,,
484227104,,,,,,,,,,,,,,,,,
484227105,,,,,,,,,,,,,,,,,
484227106,,,,,,,,,,,,,,,,,
484227107,,,,,,,,,,,,,,,,,
484227108,,,,,,,,,,,,,,,,,
484227109,,,,,,,,,,,,,,,,,
484227110,,,,,,,,,,,,,,,,,
484228311,,,,,,,,,,,,,,,,,
484228312,,,,,,,,,,,,,,,,,
484228313,,,,,,,,,,,,,,,,,
484228314,,,,,,,,,,,,,,,,,
484228315,,,,,,,,,,,,,,,,,
484228316,,,,,,,,,,,,,,,,,
484228317,,,,,,,,,,,,,,,,,
484228318,,,,,,,,,,,,,,,,,
484228319,,,,,,,,,,,,,,,,,
484228320,,,,,,,,,,,,,,,,,
484228321,,,,,,,,,,,,,,,,,
484228322,,,,,,,,,,,,,,,,,
484228323,,,,,,,,,,,,,,,,,
484228324,,,,,,,,,,,,,,,,,
484228325,,,,,,,,,,,,,,,,,
484228326,,,,,,,,,,,,,,,,,
484228327,,,,,,,,,,,,,,,,,
484228328,,,,,,,,,,,,,,,,,
484228329,,,,,,,,,,,,,,,,,
484228330,,,,,,,,,,,,,,,,,
484228331,,,,,,,,,,,,,,,,,
484228332,,,,,,,,,,,,,,,,,
484228333,,,,,,,,,,,,,,,,,
484229981,,,,,,,,,,,,,,,,,
484229982,,,,,,,,,,,,,,,,,
484229983,,,,,,,,,,,,,,,,,
484229984,,,,,,,,,,,,,,,,,
484229985,,,,,,,,,,,,,,,,,
484229986,,,,,,,,,,,,,,,,,
484229987,,,,,,,,,,,,,,,,,
484229988,,,,,,,,,,,wall,,,,,,
484229989,,,,,,,,,,,,,,,,,
484229990,,,,,,,,,,,,,,,,,
484229991,,,,,,,,,,,,,,,,,
484229992,,,,,,,,,,,,,,,,,
484229993,,,,,,,,,,,,,,,,,
484229994,,,,,,,,,,,,,,,,,
484229995,,,,,,,,,,,,,,,,,
484230000,,,,,,,,,,,,,,,,,
484230001,,,,,,,,,,,,,,,,,
484230003,,,,,,,,,,,,,,,,,
484244408,,,,,,,,,,,,,,,,,
484244409,,,,,,,,,,,,,,,,,
484244410,,,,,,,,,,,,,,,,,
484244411,,,,,,,,,,,,,,,,,
484244412,,,,,,,,,,,,,,,,,
484244413,,,,,,,,,,,,,,,,,
484244414,,,,,,,,,,,,,,,,,
484244415,,,,,,,,,,,,,,,,,
484244416,,,,,,,,,,,,,,,,,
484244417,,,,,,,,,,,,,,,,,
484244418,,,,,,,,,,,,,,,,,
484244419,,,,,,,,,,,,,,,,,
484244420,,,,,,,,,,,,,,,,,
484244421,,,,,,,,,,,,,,,,,
484244422,,,,,,,,,,,,,,,,,
484244423,,,,,,,,,,,,,,,,,
484244681,,,,,,,,,,,,,,,,,
484244682,,,,,,,,,,,,,,,,,
484244683,,,,,,,,,,,,,,,,,
484244684,,,,,,,,,,,,,,,,,
484244685,,,,,,,,,,,,,,,,,
484244686,,,,,,,,,,,,,,,,,
484245305,,,,,,,,,,,,,,,,,
484245306,,,,,,,,,,,,,,,,,
484245307,,,,,,,,,,,,,,,,,
484245308,,,,,,,,,,,,,,,,,
484245309,,,,,,,,,,,,,,,,,
484245310,,,,,,,,,,,,,,,,,
484245311,,,,,,,,,,,,,,,,,
484245312,,,,,,,,,,,,,,,,,
484245313,,,,,,,,,,,,,,,,,
484245314,,,,,,,,,,,,,,,,,
484245315,,,,,,,,,,,,,,,,,
484245316,,,,,,,,,,,,,,,,,
484245317,,,,,,,,,,,,,,,,,
484476667,,,,,,,,,,,,,,,,,
484476668,,,,,,,,,,,,,,,,,
484476669,,,,,,,,,,,,,,,,,
484476670,,,,,,,,,,,,,,,,,
484476671,,,,,,,,,,,,,,,,,
484476672,,,,,,,,,,,,,,,,,
484476673,,,,,,,,,,,,,,,,,
484476675,,,,,,,,,,,,,,,,,
484476676,,,,,,,,,,,,,,,,,
484476677,,,,,,,,,,,,,,,,,
484476678,,,,,,,,,,,,,,,,,
484476679,,,,,,,,,,,,,,,,,
484476680,,,,,,,,,,,,,,,,,
484476681,,,,,,,,,,,,,,,,,
484478513,,,,,,,,,,,,,,,,,
484478514,,,,,,,,,,,,,,,,,
484478515,,,,,,,,,,,,,,,,,
484478516,,,,,,,,,,,,,,,,,
484478517,,,,,,,,,,,,,,,,,
484478518,,,,,,,,,,,,,,,,,
484478519,,,,,,,,,,,,,,,,,
484478520,,,,,,,,,,,,,,,,,
484478521,,,,,,,,,,,,,,,,,
484478522,,,,,,,,,,,,,,,,,
484478523,,,,,,,,,,,,,,,,,
484478524,,,,,,,,,,,,,,,,,
484478525,,,,,,,,,,,,,,,,,
484479740,,,,,,,,,,,,,,,,,
484479741,,,,,,,,,,,,,,,,,
484479742,,,,,,,,,,,,,,,,,
484479743,,,,,,,,,,,,,,,,,
484479744,,,,,,,,,,,,,,,,,
484479745,,,,,,,,,,,,,,,,,
484479746,,,,,,,,,,,,,,,,,
484479747,,,,,,,,,,,,,,,,,
484479748,,,,,,,,,,,,,,,,,
484479749,,,,,,,,,,,,,,,,,
484479750,,,,,,,,,,,,,,,,,
484479751,,,,,,,,,,,,,,,,,
484479752,,,,,,,,,,,,,,,,,
484479753,,,,,,,,,,,,,,,,,
484479754,,,,,,,,,,,,,,,,,
484481083,,,,,,,,,private,,,,,,,,
484481085,,,,,,,,,,,,,,,,,
484481088,,,,,,,,,,,,,,,,,
484481090,,,,,,,,,,,,,,,,,
484481092,,,,,,,,,,,,,,,,,
484481094,,,,,,,,,,,,,,,,,
484481097,,,,,,,,,,,,,,,,,
484481098,,,,,,,,,,,,,,,,,
484481099,,,,,,,,,,,,,,,,,
484481100,,,,,,,,,,,,,,,,,
484481101,,,,,,,,,,,,,,,,,
484481102,,,,,,,,,,,,,,,,,
484524794,,,,,,,,,,,,,,,,,
484524795,,,,,,,,,,,,,,,,,
484524796,,,,,,,,,,,,,,,,,
484524797,,,,,,,,,,,,,,,,,
484524798,,,,,,,,,,,,,,,,,
484524799,,,,,,,,,,,,,,,,,
484524800,,,,,,,,,,,,,,,,,
484524801,,,,,,,,,,,,,,,,,
484524802,,,,,,,,,,,,,,,,,
484524803,,,,,,,,,,,,,,,,,
484525924,,,,,,,,,,,,,,,,,
484525925,,,,,,,,,,,,,,,,,
484525926,,,,,,,,,,,,,,,,,
484525927,,,,,,,,,,,,,,,,,
484525928,,,,,,,,,,,,,,,,,
484525929,,,,,,,,,,,,,,,,,
484525930,,,,,,,,,,,,,,,,,
484525931,,,,,,,,,,,,,,,,,
484525932,,,,,,,,,,,,,,,,,
484525933,,,,,,,,,,,,,,,,,
484525934,,,,,,,,,,,,,,,,,
484525935,,,,,,,,,,,,,,,,,
484525936,,,,,,,,,,,,,,,,,
484583453,,,,,,,,,,,,,,,,,
484583455,,,,,,,,,,,,,,,,,
484583457,,,,,,,,,,,,,,,,,
484583459,,,,,,,,,,,,,,,,,
484583460,,,,,,,,,,,,,,,,,
484583461,,,,,,,,,,,,,,,,,
484583462,,,,,,,,,,,,,,,,,
484583463,,,,,,,,,,,,,,,,,
484583464,,,,,,,,,,,,,,,,,
484583465,,,,,,,,,,,,,,,,,
484583466,,,,,,,,,,,,,,,,,
484583467,,,,,,,,,,,,,,,,,
484583468,,,,,,,,,,,,,,,,,
484583469,,,,,,,,,,,,,,,,,
484583470,,,,,,,,,,,,,,,,,
484583471,,,,,,,,,,,,,,,,,
484583472,,,,,,,,,,,,,,,,,
484583473,,,,,,,,,,,,,,,,,
484583474,,,,,,,,,,,,,,,,,
484583475,,,,,,,,,,,,,,,,,
484583476,,,,,,,,,,,,,,,,,
484584547,,,,,,,,,,,,,,,,,
484584548,,,,,,,,,,,,,,,,,
484584549,,,,,,,,,,,,,,,,,
484584550,,,,,,,,,,,,,,,,,
484584551,,,,,,,,,,,,,,,,,
484584552,,,,,,,,,,,,,,,,,
484584553,,,,,,,,,,,,,,,,,
484584554,,,,,,,,,,,,,,,,,
484584555,,,,,,,,,,,,,,,,,
484584556,,,,,,,,,,,,,,,,,
484584558,,,,,,,,,,,,,,,,,
484584559,,,,,,,,,,,,,,,,,
484584560,,,,,,,,,,,,,,,,,
484584561,,,,,,,,,,,,,,,,,
484584562,,,,,,,,,,,,,,,,,
484584563,,,,,,,,,,,,,,,,,
484584564,,,,,,,,,,,,,,,,,
484584565,,,,,,,,,,,,,,,,,
484584566,,,,,,,,,,,,,,,,,
484584567,,,,,,,,,,,,,,,,,
484584568,,,,,,,,,,,,,,,,,
484584569,,,,,,,,,,,,,,,,,
484584570,,,,,,,,,,,,,,,,,
484584572,,,,,,,,,,,,,,,,,
484584573,,,,,,,,,,,,,,,,,
484584575,,,,,,,,,,,,,,,,,
484584577,,,,,,,,,,,,,,,,,
484592604,,,,,,,,,,,,,,,,,
484592606,,,,,,,,,,,,,,,,,
484592607,,,,,,,,,,,,,,,,,
484592608,,,,,,,,,,,,,,,,,
484592609,,,,,,,,,,,,,,,,,
484592610,,,,,,,,,,,,,,,,,
484592611,,,,,,,,,,,,,,,,,
484592612,,,,,,,,,,,,,,,,,
484592613,,,,,,,,,,,,,,,,,
484592614,,,,,,,,,,,,,,,,,
484592615,,,,,,,,,,,,,,,,,
484592616,,,,,,,,,,,,,,,,,
484592617,,,,,,,,,,,,,,,,,
484592618,,,,,,,,,,,,,,,,,
484592619,,,,,,,,,,,,,,,,,
484592620,,,,,,,,,,,,,,,,,
484592621,,,,,,,,,,,,,,,,,
484592622,residential,Ντέρη,yes,,1,,,,,,,,,,,,
484592979,,,,,,,,,,,,,,,,,
484592980,,,,,,,,,,,,,,,,,
484592981,,,,,,,,,,,,,,,,,
484592982,,,,,,,,,,,,,,,,,
484592983,,,,,,,,,,,,,,,,,
484592984,,,,,,,,,,,,,,,,,
484592985,,,,,,,,,,,,,,,,,
484592986,,,,,,,,,,,,,,,,,
484592987,,,,,,,,,,,,,,,,,
484592988,,,,,,,,,,,,,,,,,
484592989,,,,,,,,,,,,,,,,,
484592990,,,,,,,,,,,,,,,,,
484592991,,,,,,,,,,,,,,,,,
484592992,,,,,,,,,,,,,,,,,
484592993,,,,,,,,,,,,,,,,,
484592994,,,,,,,,,,,,,,,,,
484592995,,,,,,,,,,,,,,,,,
484592996,,,,,,,,,,,,,,,,,
484592997,,,,,,,,,,,,,,,,,
484592999,,,,,,,,,,,,,,,,,
484594107,,,,,,,,,,,,,,,,,
484594108,,,,,,,,,,,,,,,,,
484594109,,,,,,,,,,,,,,,,,
484594110,,,,,,,,,,,,,,,,,
484594111,,,,,,,,,,,,,,,,,
484594112,,,,,,,,,,,,,,,,,
484594113,,,,,,,,,,,,,,,,,
484594114,,,,,,,,,,,,,,,,,
484594115,,,,,,,,,,,,,,,,,
484594116,,,,,,,,,,,,,,,,,
484594117,,,,,,,,,,,,,,,,,
484594118,,,,,,,,,,,,,,,,,
484594119,,,,,,,,,,,,,,,,,
484594120,,,,,,,,,,,,,,,,,
484594121,,,,,,,,,,,,,,,,,
484594122,,,,,,,,,,,,,,,,,
484594123,,,,,,,,,,,,,,,,,
484600735,,,,,,,,,,,,,,,,,
484600736,,,,,,,,,,,,,,,,,
484600737,,,,,,,,,,,,,,,,,
484600738,,,,,,,,,,,,,,,,,
484600739,,,,,,,,,,,,,,,,,
484600740,,,,,,,,,,,,,,,,,
484600741,,,,,,,,,,,,,,,,,
484600742,,,,,,,,,,,,,,,,,
484600743,,,,,,,,,,,,,,,,,
484600744,,,,,,,,,,,,,,,,,
484600745,,,,,,,,,,,,,,,,,
484600746,,,,,,,,,,,,,,,,,
484600747,,,,,,,,,,,,,,,,,
484600748,,,,,,,,,,,,,,,,,
484600749,,,,,,,,,,,,,,,,,
484600750,,,,,,,,,,,,,,,,,
484600751,,,,,,,,,,,,,,,,,
484600752,,,,,,,,,,,,,,,,,
484600753,,,,,,,,,,,,,,,,,
484600754,,,,,,,,,,,,,,,,,
484600755,,,,,,,,,,,,,,,,,
484600756,,,,,,,,,,,,,,,,,
484600757,,,,,,,,,,,,,,,,,
484600758,,,,,,,,,,,,,,,,,
484600759,,,,,,,,,,,,,,,,,
484600760,,,,,,,,,,,,,,,,,
484600761,,,,,,,,,,,,,,,,,
484600762,,,,,,,,,,,,,,,,,
484601721,,,,,,,,,,,,,,,,,
484601722,,,,,,,,,,,,,,,,,
484601723,,,,,,,,,,,,,,,,,
484601724,,,,,,,,,,,,,,,,,
484601725,,,,,,,,,,,,,,,,,
484601726,,,,,,,,,,,,,,,,,
484602040,,,,,,,,,,,,,,,,,
484602041,,,,,,,,,,,,,,,,,
484602042,,,,,,,,,,,,,,,,,
484602043,,,,,,,,,,,,,,,,,
484602044,,,,,,,,,,,,,,,,,
484602045,,,,,,,,,,,,,,,,,
484602046,,,,,,,,,,,,,,,,,
484602047,,,,,,,,,,,,,,,,,
484602048,,,,,,,,,,,,,,,,,
484664401,,,,,,,,,,,,,,,,,
484664402,,,,,,,,,,,,,,,,,
484664403,,,,,,,,,,,,,,,,,
484664404,,,,,,,,,,,,,,,,,
484664405,,,,,,,,,,,,,,,,,
484664406,,,,,,,,,,,,,,,,,
484664407,,,,,,,,,,,,,,,,,
484664409,,,,,,,,,,,,,,,,,
484664410,,,,,,,,,,,,,,,,,
484664411,,,,,,,,,,,,,,,,,
484664412,,,,,,,,,,,,,,,,,
484664413,,,,,,,,,,,,,,,,,
484664414,,,,,,,,,,,,,,,,,
484664415,,,,,,,,,,,,,,,,,
484664416,,,,,,,,,,,,,,,,,
484664417,,,,,,,,,,,,,,,,,
484664418,,,,,,,,,,,,,,,,,
484664419,,,,,,,,,,,,,,,,,
484664420,,,,,,,,,,,,,,,,,
484664421,,,,,,,,,,,,,,,,,
484664422,,,,,,,,,,,,,,,,,
484664423,,,,,,,,,,,,,,,,,
484664424,,,,,,,,,,,,,,,,,
484664425,,,,,,,,,,,,,,,,,
484664427,,,,,,,,,,,,,,,,,
484664429,,,,,,,,,,,,,,,,,
484664430,,,,,,,,,,,,,,,,,
484664431,,,,,,,,,,,,,,,,,
484664432,,,,,,,,,,,,,,,,,
484664433,,,,,,,,,,,,,,,,,
484664434,,,,,,,,,,,,,,,,,
484664435,,,,,,,,,,,,,,,,,
484665150,,,,,,,,,,,,,,,,,
484665151,,,,,,,,,,,,,,,,,
484665152,,,,,,,,,,,,,,,,,
484665153,,,,,,,,,,,,,,,,,
484665154,,,,,,,,,,,,,,,,,
484665155,,,,,,,,,,,,,,,,,
484665156,,,,,,,,,,,,,,,,,
484665157,,,,,,,,,,,,,,,,,
484665158,,,,,,,,,,,,,,,,,
484665159,,,,,,,,,,,,,,,,,
484665160,,,,,,,,,,,,,,,,,
484665161,,,,,,,,,,,,,,,,,
484665162,,,,,,,,,,,,,,,,,
484665163,,,,,,,,,,,,,,,,,
484665164,,,,,,,,,,,,,,,,,
484666209,,,,,,,,,,,,,,,,,
484666210,,,,,,,,,,,,,,,,,
484666211,,,,,,,,,,,,,,,,,
484666212,,,,,,,,,,,,,,,,,
484666213,,,,,,,,,,,,,,,,,
484666214,,,,,,,,,,,,,,,,,
484666215,,,,,,,,,,,,,,,,,
484666216,,,,,,,,,,,,,,,,,
484666217,,,,,,,,,,,,,,,,,
484666218,,,,,,,,,,,,,,,,,
484666219,,,,,,,,,,,,,,,,,
484666220,,,,,,,,,,,,,,,,,
484666221,,,,,,,,,,,,,,,,,
484666222,,,,,,,,,,,,,,,,,
484666223,,,,,,,,,,,,,,,,,
484666224,,,,,,,,,,,,,,,,,
484666225,,,,,,,,,,,,,,,,,
484666226,,,,,,,,,,,,,,,,,
484666227,,,,,,,,,,,,,,,,,
484666228,,,,,,,,,,,,,,,,,
484666229,,,,,,,,,,,,,,,,,
484666230,,,,,,,,,,,,,,,,,
484666231,,,,,,,,,,,,,,,,,
484666232,,,,,,,,,,,,,,,,,
484666233,,,,,,,,,,,,,,,,,
484666234,,,,,,,,,,,,,,,,,
484669174,,,,,,,,,,,,,,,,,
484669176,,,,,,,,,,,,,,,,,
484669178,,,,,,,,,,,,,,,,,
484669180,,,,,,,,,,,,,,,,,
484669182,,,,,,,,,,,,,,,,,
484669184,,,,,,,,,,,,,,,,,
484669186,,,,,,,,,,,,,,,,,
484669187,,,,,,,,,,,,,,,,,
484669189,,,,,,,,,,,,,,,,,
484669190,,,,,,,,,,,,,,,,,
484669192,,,,,,,,,,,,,,,,,
484669194,,,,,,,,,,,,,,,,,
484669196,,,,,,,,,,,,,,,,,
484669198,,,,,,,,,,,,,,,,,
484669199,,,,,,,,,,,,,,,,,
484669201,,,,,,,,,,,,,,,,,
484669202,,,,,,,,,,,,,,,,,
484669203,,,,,,,,,,,,,,,,,
484669204,,,,,,,,,,,,,,,,,
484669205,,,,,,,,,,,,,,,,,
484669206,,,,,,,,,,,,,,,,,
484669207,,,,,,,,,,,,,,,,,
484669208,,,,,,,,,,,,,,,,,
484669209,,,,,,,,,,,,,,,,,
484669210,,,,,,,,,,,,,,,,,
484669211,,,,,,,,,,,,,,,,,
484669212,,,,,,,,,,,,,,,,,
484669213,,,,,,,,,,,,,,,,,
484669214,,,,,,,,,,,,,,,,,
484669215,,,,,,,,,,,,,,,,,
484669216,,,,,,,,,,,,,,,,,
484669217,,,,,,,,,,,,,,,,,
484669218,,,,,,,,,,,,,,,,,
484669219,,,,,,,,,,,,,,,,,
484669220,,,,,,,,,,,,,,,,,
484669221,,,,,,,,,,,,,,,,,
484669222,,,,,,,,,,,,,,,,,
484669223,,,,,,,,,,,,,,,,,
484669224,,,,,,,,,,,,,,,,,
484677427,,,,,,,,,,,,,,,,,
484677430,,,,,,,,,,,,,,,,,
484677433,,,,,,,,,,,,,,,,,
484677435,,,,,,,,,,,,,,,,,
484677437,,,,,,,,,,,,,,,,,
484677438,,,,,,,,,yes,,,,,,,,
484678361,,,,,,,,,,,,,,,,,
484678362,,,,,,,,,,,,,,,,,
484678363,,,,,,,,,,,,,,,,,
484678364,,,,,,,,,,,,,,,,,
484678365,,,,,,,,,,,,,,,,,
484678366,,,,,,,,,,,,,,,,,
484678367,,,,,,,,,,,,,,,,,
484678368,,,,,,,,,,,,,,,,,
484678369,,,,,,,,,,,,,,,,,
484678370,,,,,,,,,,,,,,,,,
484678371,,,,,,,,,,,,,,,,,
484678372,,,,,,,,,,,,,,,,,
484678373,,,,,,,,,,,,,,,,,
484678374,,,,,,,,,,,,,,,,,
484678375,,,,,,,,,,,,,,,,,
484678376,,,,,,,,,,,,,,,,,
484680325,,,,,,,,,,,,,,,,,
484680326,,,,,,,,,,,,,,,,,
484680327,,,,,,,,,,,,,,,,,
484680328,,,,,,,,,,,,,,,,,
484680329,,,,,,,,,,,,,,,,,
484680330,,,,,,,,,,,,,,,,,
484680331,,,,,,,,,,,,,,,,,
484680332,,,,,,,,,,,,,,,,,
484680333,,,,,,,,,,,,,,,,,
484680334,,,,,,,,,,,,,,,,,
484680335,,,,,,,,,,,,,,,,,
484680336,,,,,,,,,,,,,,,,,
484680337,,,,,,,,,,,,,,,,,
484680338,,,,,,,,,,,,,,,,,
484680339,,,,,,,,,,,,,,,,,
484680340,,,,,,,,,,,,,,,,,
484680341,,,,,,,,,,,,,,,,,
484680342,,,,,,,,,,,,,,,,,
484680343,,,,,,,,,,,,,,,,,
484680344,,,,,,,,,,,,,,,,,
484680345,,,,,,,,,,,,,,,,,
484680346,,,,,,,,,,,,,,,,,
484680601,,,,,,,,,,,,,,,,,
484680602,,,,,,,,,,,,,,,,,
484680603,,,,,,,,,,,,,,,,,
484680604,,,,,,,,,,,,,,,,,
484680605,,,,,,,,,,,,,,,,,
484680606,,,,,,,,,,,,,,,,,
484682823,,,,,,,,,,,,,,,,,
484682824,,,,,,,,,,,,,,,,,
484682825,,,,,,,,,,,,,,,,,
484682826,,,,,,,,,,,,,,,,,
484682827,,,,,,,,,,,,,,,,,
484682828,,,,,,,,,,,,,,,,,
484682829,,,,,,,,,,,,,,,,,
484682830,,,,,,,,,,,,,,,,,
484682831,,,,,,,,,,,,,,,,,
484682832,,,,,,,,,,,,,,,,,
484682834,,,,,,,,,,,,,,,,,
484682835,,,,,,,,,,,,,,,,,
484682836,,,,,,,,,,,,,,,,,
484682837,,,,,,,,,,,,,,,,,
484682838,,,,,,,,,,,,,,,,,
484682839,,,,,,,,,,,,,,,,,
484682840,,,,,,,,,,,,,,,,,
484682841,,,,,,,,,,,,,,,,,
484682842,,,,,,,,,,,,,,,,,
484682843,,,,,,,,,,,,,,,,,
484682844,,,,,,,,,,,,,,,,,
484683238,pedestrian,Περιάνδρου,,,,,,,,,,,,,,,
484683239,residential,Περιάνδρου,yes,,1,,,,,,,,,,,,
484685005,,,,,,,,,,,,,,,,,
484685006,,,,,,,,,,,,,,,,,
484685008,,,,,,,,,,,,,,,,,
